country,state,date,label,value
1,11,2009-01-01,Manejo de dejetos,7270.959923410564
1,11,2009-01-01,Queima resíduos de colheita,47.69623310496001
1,11,2010-01-01,Fertilizante,725.8387379408306
1,11,2010-01-01,Adubos organicos,3919.4128459897497
1,11,2010-01-01,Deposição de dejetos,115706.8710806303
1,11,2010-01-01,Manejo de dejetos,7602.757060666313
1,11,2010-01-01,Queima resíduos de colheita,36.472807324799994
1,11,2011-01-01,Fertilizante,975.5258099246445
1,11,2011-01-01,Adubos organicos,3662.620713858036
1,11,2011-01-01,Deposição de dejetos,118385.82578111437
1,11,2011-01-01,Manejo de dejetos,7138.940017843006
1,11,2011-01-01,Queima resíduos de colheita,30.269001839999998
1,11,2012-01-01,Fertilizante,1376.4155384256062
1,11,2012-01-01,Adubos organicos,3362.19511140506
1,11,2012-01-01,Deposição de dejetos,118857.46810193289
1,11,2012-01-01,Manejo de dejetos,6501.822737460347
1,11,2012-01-01,Queima resíduos de colheita,22.703158368
1,11,2013-01-01,Fertilizante,1620.8374072730585
1,11,2013-01-01,Adubos organicos,2756.3273554120046
1,11,2013-01-01,Deposição de dejetos,118239.2914782988
1,11,2013-01-01,Manejo de dejetos,5087.482030407248
1,11,2013-01-01,Queima resíduos de colheita,25.123508044799998
1,11,2014-01-01,Fertilizante,1946.1170625304833
1,11,2014-01-01,Adubos organicos,3171.795496402892
1,11,2014-01-01,Deposição de dejetos,123465.51142634919
1,11,2014-01-01,Manejo de dejetos,6019.478217618912
1,11,2014-01-01,Queima resíduos de colheita,23.06836021248
1,11,2015-01-01,Fertilizante,2054.91397460104
1,11,2015-01-01,Adubos organicos,2932.2581787942677
1,11,2015-01-01,Deposição de dejetos,129419.985114448
1,11,2015-01-01,Manejo de dejetos,5818.627735672838
1,11,2015-01-01,Queima resíduos de colheita,8.755405464959999
1,11,2016-01-01,Fertilizante,2834.23263466733
1,11,2016-01-01,Adubos organicos,2672.0993615230464
1,11,2016-01-01,Deposição de dejetos,133253.0409761113
1,11,2016-01-01,Manejo de dejetos,5265.240391722758
1,11,2016-01-01,Queima resíduos de colheita,6.825686461439999
1,11,2017-01-01,Fertilizante,2556.9107800309575
1,11,2017-01-01,Adubos organicos,2864.686010400641
1,11,2017-01-01,Deposição de dejetos,138033.46790676037
1,11,2017-01-01,Manejo de dejetos,6153.874124646661
1,11,2017-01-01,Queima resíduos de colheita,4.58987544576
1,11,2018-01-01,Fertilizante,2727.535281394797
1,11,2018-01-01,Adubos organicos,3117.5936351867454
1,11,2018-01-01,Deposição de dejetos,141706.95946008756
1,11,2018-01-01,Manejo de dejetos,6669.086599473095
1,11,2018-01-01,Queima resíduos de colheita,0.9818149862399999
1,11,2019-01-01,Fertilizante,3609.2138441041493
1,11,2019-01-01,Adubos organicos,2983.296148268338
1,11,2019-01-01,Deposição de dejetos,142152.944783921
1,11,2019-01-01,Manejo de dejetos,6193.122136044684
1,11,2019-01-01,Queima resíduos de colheita,1.11927416832
1,11,2020-01-01,Fertilizante,4503.068281506331
1,11,2020-01-01,Adubos organicos,2364.244011877505
1,11,2020-01-01,Deposição de dejetos,143750.1615434077
1,11,2020-01-01,Manejo de dejetos,4878.774645098674
1,11,2020-01-01,Queima resíduos de colheita,0.30805775616
1,11,2021-01-01,Fertilizante,5929.64672389309
1,11,2021-01-01,Adubos organicos,2123.369352214183
1,11,2021-01-01,Deposição de dejetos,145955.25440373423
1,11,2021-01-01,Manejo de dejetos,4401.203014852713
1,11,2021-01-01,Queima resíduos de colheita,0.24658292735999993
1,12,1990-01-01,Fertilizante,1.3729839754856754
1,12,1990-01-01,Adubos organicos,346.6672582553824
1,12,1990-01-01,Deposição de dejetos,3994.352423886437
1,12,1990-01-01,Manejo de dejetos,1304.3956755590682
1,12,1990-01-01,Queima resíduos de colheita,6.2024159999999995
1,12,1991-01-01,Fertilizante,1.6027226675483988
1,12,1991-01-01,Adubos organicos,337.88420776877894
1,12,1991-01-01,Deposição de dejetos,4061.132490396009
1,12,1991-01-01,Manejo de dejetos,1286.616447718326
