state,date,label,nutrient,value
11,2000-01-01,Sementes,N,506.300993
11,2001-01-01,Sementes,N,443.515866
11,2002-01-01,Sementes,N,403.313943
11,2003-01-01,Sementes,N,487.421785
11,2004-01-01,Sementes,N,610.753246
11,2005-01-01,Sementes,N,717.3396949999999
11,2006-01-01,Sementes,N,779.906299
11,2007-01-01,Sementes,N,720.395079
11,2008-01-01,Sementes,N,787.707187
11,2009-01-01,Sementes,N,863.9683259999999
11,2010-01-01,Sementes,N,882.798804
11,2011-01-01,Sementes,N,906.6639580000001
11,2012-01-01,Sementes,N,984.9405380000001
11,2013-01-01,Sementes,N,1009.637892
11,2014-01-01,Sementes,N,1041.227934
11,2015-01-01,Sementes,N,1158.6555560000002
11,2016-01-01,Sementes,N,1231.326283
11,2017-01-01,Sementes,N,1345.8897749999999
11,2018-01-01,Sementes,N,1391.4139679999998
11,2019-01-01,Sementes,N,1582.623552
11,2020-01-01,Sementes,N,1746.685434
11,2021-01-01,Sementes,N,1774.7427420000001
11,2022-01-01,Sementes,N,2100.1264419999998
12,2000-01-01,Sementes,N,130.484063
12,2001-01-01,Sementes,N,132.743333
12,2002-01-01,Sementes,N,121.985611
12,2003-01-01,Sementes,N,131.950902
12,2004-01-01,Sementes,N,151.46279800000002
12,2005-01-01,Sementes,N,139.585367
12,2006-01-01,Sementes,N,152.684108
12,2007-01-01,Sementes,N,151.98216000000002
12,2008-01-01,Sementes,N,137.28232
12,2009-01-01,Sementes,N,107.185793
12,2010-01-01,Sementes,N,162.32567400000002
12,2011-01-01,Sementes,N,176.938806
12,2012-01-01,Sementes,N,173.807132
12,2013-01-01,Sementes,N,165.147571
12,2014-01-01,Sementes,N,153.422151
12,2015-01-01,Sementes,N,142.50649600000003
12,2016-01-01,Sementes,N,138.44210700000002
12,2017-01-01,Sementes,N,100.07610000000001
12,2018-01-01,Sementes,N,83.3264
12,2019-01-01,Sementes,N,81.72134000000001
12,2020-01-01,Sementes,N,85.04443
12,2021-01-01,Sementes,N,93.64144000000002
12,2022-01-01,Sementes,N,95.84105500000001
13,2000-01-01,Sementes,N,256.136564
13,2001-01-01,Sementes,N,255.605538
13,2002-01-01,Sementes,N,258.80501000000004
13,2003-01-01,Sementes,N,234.928734
13,2004-01-01,Sementes,N,214.38829700000002
13,2005-01-01,Sementes,N,268.711568
13,2006-01-01,Sementes,N,267.231527
13,2007-01-01,Sementes,N,227.961788
13,2008-01-01,Sementes,N,250.547585
13,2009-01-01,Sementes,N,252.006805
13,2010-01-01,Sementes,N,198.21788700000002
13,2011-01-01,Sementes,N,220.5848
13,2012-01-01,Sementes,N,208.48787800000002
13,2013-01-01,Sementes,N,197.421668
13,2014-01-01,Sementes,N,188.3754
13,2015-01-01,Sementes,N,168.49243400000003
13,2016-01-01,Sementes,N,175.15299000000002
13,2017-01-01,Sementes,N,186.75292300000004
13,2018-01-01,Sementes,N,176.15038500000003
13,2019-01-01,Sementes,N,185.335021
13,2020-01-01,Sementes,N,190.563846
13,2021-01-01,Sementes,N,201.83826900000003
13,2022-01-01,Sementes,N,154.269126
14,2000-01-01,Sementes,N,48.055
14,2001-01-01,Sementes,N,41.55195
14,2002-01-01,Sementes,N,51.17068
14,2003-01-01,Sementes,N,64.7838
14,2004-01-01,Sementes,N,119.23785000000001
14,2005-01-01,Sementes,N,117.73405
14,2006-01-01,Sementes,N,107.481
14,2007-01-01,Sementes,N,84.27965
14,2008-01-01,Sementes,N,94.66965
14,2009-01-01,Sementes,N,60.239650000000005
14,2010-01-01,Sementes,N,60.497425
14,2011-01-01,Sementes,N,78.43165
14,2012-01-01,Sementes,N,83.15365
14,2013-01-01,Sementes,N,115.634346
14,2014-01-01,Sementes,N,112.260956
14,2015-01-01,Sementes,N,131.688941
14,2016-01-01,Sementes,N,134.16745500000002
14,2017-01-01,Sementes,N,110.461231
14,2018-01-01,Sementes,N,182.08174000000002
14,2019-01-01,Sementes,N,196.688296
14,2020-01-01,Sementes,N,231.95707499999997
14,2021-01-01,Sementes,N,318.026923
14,2022-01-01,Sementes,N,436.28677
15,2000-01-01,Sementes,N,1438.8320370000001
15,2001-01-01,Sementes,N,1260.061179
15,2002-01-01,Sementes,N,1229.4117270000002
15,2003-01-01,Sementes,N,1449.1440630000002
15,2004-01-01,Sementes,N,1566.7358720000002
15,2005-01-01,Sementes,N,1714.484188
15,2006-01-01,Sementes,N,1557.7667900000001
15,2007-01-01,Sementes,N,1472.916439
15,2008-01-01,Sementes,N,1400.5133660000001
15,2009-01-01,Sementes,N,1368.181072
15,2010-01-01,Sementes,N,1373.179294
15,2011-01-01,Sementes,N,1418.830567
15,2012-01-01,Sementes,N,1482.44207
15,2013-01-01,Sementes,N,1729.431782
15,2014-01-01,Sementes,N,1960.703595
15,2015-01-01,Sementes,N,2233.320316
15,2016-01-01,Sementes,N,2572.907366
15,2017-01-01,Sementes,N,2838.845501
15,2018-01-01,Sementes,N,2931.253688
15,2019-01-01,Sementes,N,3036.427427
15,2020-01-01,Sementes,N,3326.5825840000007
15,2021-01-01,Sementes,N,3791.5132009999998
15,2022-01-01,Sementes,N,4145.09477
16,2000-01-01,Sementes,N,12.19246
16,2001-01-01,Sementes,N,19.20277
16,2002-01-01,Sementes,N,19.459970000000002
16,2003-01-01,Sementes,N,17.906357000000003
16,2004-01-01,Sementes,N,19.818330000000003
16,2005-01-01,Sementes,N,22.401513
16,2006-01-01,Sementes,N,20.7405
16,2007-01-01,Sementes,N,23.16807
16,2008-01-01,Sementes,N,27.173286
16,2009-01-01,Sementes,N,29.447218
16,2010-01-01,Sementes,N,31.939230000000002
16,2011-01-01,Sementes,N,28.181229000000005
16,2012-01-01,Sementes,N,29.843010000000003
16,2013-01-01,Sementes,N,45.664550000000006
16,2014-01-01,Sementes,N,92.72665
16,2015-01-01,Sementes,N,70.59625
16,2016-01-01,Sementes,N,83.578056
16,2017-01-01,Sementes,N,100.551756
16,2018-01-01,Sementes,N,93.18311
16,2019-01-01,Sementes,N,96.53662299999999
16,2020-01-01,Sementes,N,102.835758
16,2021-01-01,Sementes,N,57.71616
16,2022-01-01,Sementes,N,51.635175000000004
