country,state,date,label,value
1,13,1991-01-01,Emissão de N2O,1.2475904256378119
1,13,1992-01-01,Emissão de CO2e,1425.138860021595
1,13,1992-01-01,Emissão de CO2,0.7511577615128316
1,13,1992-01-01,Emissão de CH4,49.604871949144716
1,13,1992-01-01,Emissão de N2O,1.2344690042840107
1,13,1993-01-01,Emissão de CO2e,1531.0610838406294
1,13,1993-01-01,Emissão de CO2,0.19924017070621342
1,13,1993-01-01,Emissão de CH4,53.62389648970026
1,13,1993-01-01,Emissão de N2O,1.3056774754394127
1,13,1994-01-01,Emissão de CO2e,1649.2297525718168
1,13,1994-01-01,Emissão de CO2,0.3859396491200695
1,13,1994-01-01,Emissão de CH4,58.10190626349312
1,13,1994-01-01,Emissão de N2O,1.3829154238365846
1,13,1995-01-01,Emissão de CO2e,1770.3119569528617
1,13,1995-01-01,Emissão de CO2,0.6611843323267108
1,13,1995-01-01,Emissão de CH4,62.7216266477159
1,13,1995-01-01,Emissão de N2O,1.4596664936080683
1,13,1996-01-01,Emissão de CO2e,1587.6253160970768
1,13,1996-01-01,Emissão de CO2,1.717901922650527
1,13,1996-01-01,Emissão de CH4,55.09586884636939
1,13,1996-01-01,Emissão de N2O,1.383529575486029
1,13,1997-01-01,Emissão de CO2e,1671.623902636548
1,13,1997-01-01,Emissão de CO2,2.488154303313965
1,13,1997-01-01,Emissão de CH4,57.9148183544502
1,13,1997-01-01,Emissão de N2O,1.4610469770638073
1,13,1998-01-01,Emissão de CO2e,1765.5846036135727
1,13,1998-01-01,Emissão de CO2,2.2631967336307657
1,13,1998-01-01,Emissão de CH4,61.163507375443466
1,13,1998-01-01,Emissão de N2O,1.5447991999859003
1,13,1999-01-01,Emissão de CO2e,1824.083076239287
1,13,1999-01-01,Emissão de CO2,3.471368363131659
1,13,1999-01-01,Emissão de CH4,63.0075597987452
1,13,1999-01-01,Emissão de N2O,1.6046869422661492
1,13,2000-01-01,Emissão de CO2e,1869.0394304139031
1,13,2000-01-01,Emissão de CO2,4.443052378835236
1,13,2000-01-01,Emissão de CH4,64.43644093895021
1,13,2000-01-01,Emissão de N2O,1.649777801022946
1,13,2001-01-01,Emissão de CO2e,1933.2256205612262
1,13,2001-01-01,Emissão de CO2,4.167272909160936
1,13,2001-01-01,Emissão de CH4,66.70315084640457
1,13,2001-01-01,Emissão de N2O,1.7041683221857082
1,13,2002-01-01,Emissão de CO2e,1973.5292993901294
1,13,2002-01-01,Emissão de CO2,5.135534405202316
1,13,2002-01-01,Emissão de CH4,67.36783500614791
1,13,2002-01-01,Emissão de N2O,1.7860297737284543
1,13,2003-01-01,Emissão de CO2e,2363.2038726487554
1,13,2003-01-01,Emissão de CO2,7.043261304567464
1,13,2003-01-01,Emissão de CH4,81.09813093492623
1,13,2003-01-01,Emissão de N2O,2.106773747453991
1,13,2004-01-01,Emissão de CO2e,2409.121992250896
1,13,2004-01-01,Emissão de CO2,4.186719811682499
1,13,2004-01-01,Emissão de CH4,83.05500471589158
1,13,2004-01-01,Emissão de N2O,2.1315489464693225
1,13,2005-01-01,Emissão de CO2e,2477.815614358823
1,13,2005-01-01,Emissão de CO2,17.722800597825042
1,13,2005-01-01,Emissão de CH4,85.03952365164974
1,13,2005-01-01,Emissão de N2O,2.1750413454075925
1,13,2006-01-01,Emissão de CO2e,2537.03512210856
1,13,2006-01-01,Emissão de CO2,15.171205683853742
1,13,2006-01-01,Emissão de CH4,88.30619708235196
1,13,2006-01-01,Emissão de N2O,2.1530121861139198
1,13,2007-01-01,Emissão de CO2e,2323.1612560035846
1,13,2007-01-01,Emissão de CO2,22.29335188769135
1,13,2007-01-01,Emissão de CH4,79.99037248643032
1,13,2007-01-01,Emissão de N2O,2.003451877099538
1,13,2008-01-01,Emissão de CO2e,2547.2506430010953
1,13,2008-01-01,Emissão de CO2,25.071714630601246
1,13,2008-01-01,Emissão de CH4,87.43414787915407
1,13,2008-01-01,Emissão de N2O,2.213102654542769
1,13,2009-01-01,Emissão de CO2e,2621.7168350995544
1,13,2009-01-01,Emissão de CO2,11.148962139401851
1,13,2009-01-01,Emissão de CH4,90.47538908309299
1,13,2009-01-01,Emissão de N2O,2.2922087168232244
1,13,2010-01-01,Emissão de CO2e,2659.479896769474
1,13,2010-01-01,Emissão de CO2,22.742058886608426
1,13,2010-01-01,Emissão de CH4,91.09668099899591
1,13,2010-01-01,Emissão de N2O,2.33454044162565
1,13,2011-01-01,Emissão de CO2e,2765.737746006488
1,13,2011-01-01,Emissão de CO2,39.63170640178018
1,13,2011-01-01,Emissão de CH4,93.83595456037378
1,13,2011-01-01,Emissão de N2O,2.437261270441479
1,13,2012-01-01,Emissão de CO2e,2797.3162271274
1,13,2012-01-01,Emissão de CO2,55.728774146322
1,13,2012-01-01,Emissão de CH4,94.72174530762996
1,13,2012-01-01,Emissão de N2O,2.4271961339382226
1,13,2013-01-01,Emissão de CO2e,2813.8282228997655
1,13,2013-01-01,Emissão de CO2,39.79427188600522
1,13,2013-01-01,Emissão de CH4,95.78302198677855
1,13,2013-01-01,Emissão de N2O,2.4599693202948725
1,13,2014-01-01,Emissão de CO2e,2704.9067232541206
1,13,2014-01-01,Emissão de CO2,35.72899676538361
1,13,2014-01-01,Emissão de CH4,91.86756152289452
1,13,2014-01-01,Emissão de N2O,2.3869643048643616
1,13,2015-01-01,Emissão de CO2e,2509.334251759048
1,13,2015-01-01,Emissão de CO2,11.00573590363679
1,13,2015-01-01,Emissão de CH4,85.64544581204123
1,13,2015-01-01,Emissão de N2O,2.2573359800082105
